id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071858460873187330,2018-12-09 20:05:45,Twitter Web Client,,,,1467673220,f655531,,,False,5,0,False,False,en,RT @adoosh111: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE STREAM H…
1071858460625723394,2018-12-09 20:05:45,Twitter Web Client,,,,636476104,fheed2025,,,False,5,0,False,False,en,RT @adoosh111: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE STREAM H…
1071858460608872448,2018-12-09 20:05:45,Twitter Web Client,,,,705882747001298945,fheed2022,,,False,5,0,False,False,en,RT @adoosh111: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE STREAM H…
1071858460516601856,2018-12-09 20:05:45,Twitter Web Client,,,,623317569,abukaled1900,,,False,5,0,False,False,en,RT @adoosh111: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE STREAM H…
1071858460243976194,2018-12-09 20:05:45,Twitter Web Client,,,,468739842,alnetaifi,,,False,5,0,False,False,en,RT @adoosh111: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE STREAM H…
1071858405839724545,2018-12-09 20:05:32,Twitter for iPhone,,,,19375183,chriswincup,,,False,1,6,False,False,en,Lovely weekend away with the family in Malaga. Now managed to get #boca #river stream up on the iPad on the coach h… https://t.co/veQoIXovKC
1071858394619883520,2018-12-09 20:05:30,Twitter for iPhone,,,,903193184104308736,LIVEHDMATCH,,,False,20,0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
1071858391801307136,2018-12-09 20:05:29,Twitter for iPhone,,,,571575265,Yoounes783,,,False,3,0,False,False,fr,RT @BR_1078: Niquez vos mères @RMCsport on paye pour avoir un streaming qui vient de Moldavie soyez srx svp #RiverBoca
1071858375254777857,2018-12-09 20:05:25,Twitter Web Client,,,,1708612159,adoosh111,,,False,5,7,False,False,en,👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/d8xMwCwj0L  🔗 LIVE… https://t.co/EgzCNFBkEZ
1071858328572186624,2018-12-09 20:05:14,Twitter for iPhone,,,,985979249315209218,StreamLive77,,,False,20,0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
1071858323031511040,2018-12-09 20:05:13,Twitter for Android,,,,2820022258,escribanonavas,,,False,5,0,False,False,en,RT @hd_barjosa31: #WATCH #RIVERBOCA LIVE STREAM! AO VIVO!   LINK 1: https://t.co/UWMIpxwKjR  LINK 2: https://t.co/4X51d6LYfO  LINK 3: https…
1071858270296518658,2018-12-09 20:05:00,TweetDeck,,,,796248275770806272,TalkbuzzZ,,,False,0,0,False,False,en,Stream ▶️https://t.co/Xq63c9j0Qt  Watch River Plate Vs Boca Juniors   #RiverPlate #RiverBoca #BocaJuniors #River https://t.co/Tt10Tw8Cj2
1071858223957856256,2018-12-09 20:04:49,Twitter Web Client,,,,815902676437401601,hd_barjosa31,,,False,5,13,False,False,en,#WATCH #RIVERBOCA LIVE STREAM! AO VIVO!   LINK 1: https://t.co/UWMIpxwKjR  LINK 2: https://t.co/4X51d6LYfO  LINK 3:… https://t.co/aQOYRdfJDa
1071858103027683331,2018-12-09 20:04:20,Twitter for iPhone,,,,296334762,biffo60,,,False,20,0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
1071858099810639872,2018-12-09 20:04:19,IFTTT,,,,796248275770806272,TalkbuzzZ,,,False,0,0,False,False,en,Stream ▶️https://t.co/Xq63c9j0Qt  How To Watch River Plate Vs Boca Juniors   #RiverPlate #RiverBoca https://t.co/ldDsFCkAnJ
1071858098040700929,2018-12-09 20:04:19,IFTTT,,,,796248275770806272,TalkbuzzZ,,,False,0,0,False,False,en,Stream ▶️https://t.co/Xq63c9j0Qt  Learn How To Watch River Plate Vs Boca Juniors   #RiverPlate #RiverBoca… https://t.co/xKUMW2uy47
1071857894503510017,2018-12-09 20:03:30,Twitter Web Client,,1716910448.0,benicio_saul,970117067293671424,roni_rahu,,,False,0,0,False,False,en,@benicio_saul vs @LunittaGimenez ⚽️ Live Stream @Boca vs @River En vivo ⚽️libertadores final 2018  CLICK to watch=&gt;… https://t.co/9cFCAs6Xmr
1071857766711517185,2018-12-09 20:03:00,TweetDeck,,,,2571249120,VPNSports,,,False,0,0,False,False,en,Stream ▶️https://t.co/dTmqjF09wq  How To Watch River Plate Vs Boca Juniors   #RiverPlate #RiverBoca https://t.co/geFHXtLMDl
1071857754485198848,2018-12-09 20:02:57,Twitter Web Client,,,,736648028463980547,AB_azl,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857754342600709,2018-12-09 20:02:57,Twitter Web Client,,,,290642581,bukaleeed1o,,,False,9,0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
